Order ID,Order Date,Customer Name,Category,Sub Category,Region,State,City,Sales,Discount,Profit
OD2670,14/02/2015,Jackson,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Dharmapuri,652,0.26,260.8
OD2671,26/07/2015,Sudeep,Food Grains,Atta & Flour,Central,Tamil Nadu,Bodi,2318,0.17,486.78
OD2672,01/02/2018,Alan,Food Grains,Rice,Central,Tamil Nadu,Bodi,1482,0.17,474.24
OD2673,19/11/2018,Ridhesh,Food Grains,Dals & Pulses,Central,Tamil Nadu,Tenkasi,1179,0.27,506.97
OD2674,09/11/2018,Sudha,Bakery,Biscuits,Central,Tamil Nadu,Coimbatore,1856,0.1,723.84
OD2675,08/08/2017,Rumaiza,Beverages,Soft Drinks,Central,Tamil Nadu,Theni,1245,0.28,423.3
OD2676,20/10/2017,Malik,Beverages,Soft Drinks,Central,Tamil Nadu,Ramanadhapuram,2114,0.3,761.04
OD2677,19/11/2018,Vidya,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Tenkasi,2173,0.28,217.3
OD2678,02/05/2018,Ravi,Food Grains,Organic Staples,Central,Tamil Nadu,Nagercoil,1927,0.21,558.83
OD2679,04/02/2015,Ridhesh,Snacks,Chocolates,Central,Tamil Nadu,Vellore,1134,0.22,272.16
OD2680,14/07/2017,Vidya,Bakery,Cakes,Central,Tamil Nadu,Viluppuram,726,0.15,239.58
OD2681,24/11/2017,Sudha,Beverages,Soft Drinks,Central,Tamil Nadu,Dindigul,1750,0.31,175
OD2682,20/04/2015,Verma,Bakery,Biscuits,Central,Tamil Nadu,Viluppuram,2363,0.22,519.86
OD2683,17/11/2016,Shree,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Nagercoil,553,0.2,165.9
OD2684,21/05/2015,Amrish,Beverages,Health Drinks,Central,Tamil Nadu,Pudukottai,1064,0.3,308.56
OD2685,09/11/2018,Akash,Snacks,Chocolates,Central,Tamil Nadu,Pudukottai,2262,0.1,135.72
OD2686,10/09/2018,Suresh,Snacks,Noodles,Central,Tamil Nadu,Cumbum,1277,0.11,498.03
OD2687,20/10/2017,Vidya,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Virudhunagar,651,0.34,162.75
OD2688,04/02/2015,Aditi,Snacks,Cookies,Central,Tamil Nadu,Dindigul,2023,0.33,202.3
OD2689,23/12/2018,Adavan,Snacks,Noodles,Central,Tamil Nadu,Viluppuram,959,0.12,163.03
OD2690,07/12/2015,Veena,Bakery,Cakes,Central,Tamil Nadu,Bodi,2303,0.29,713.93
OD2691,19/10/2016,Vidya,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Krishnagiri,655,0.25,98.25
OD2692,01/02/2018,Ramesh,Beverages,Health Drinks,Central,Tamil Nadu,Nagercoil,2216,0.21,487.52
OD2693,07/12/2016,Malik,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Tirunelveli,2144,0.11,536
OD2694,03/05/2016,James,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Madurai,2168,0.34,281.84
OD2695,02/06/2015,Hafiz,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Coimbatore,1863,0.14,726.57
OD2696,21/05/2015,Kumar,Bakery,Breads & Buns,Central,Tamil Nadu,Tenkasi,511,0.27,81.76
OD2697,23/10/2018,Jackson,Oil & Masala,Masalas,Central,Tamil Nadu,Cumbum,1615,0.29,500.65
OD2698,12/01/2017,Vince,Beverages,Soft Drinks,Central,Tamil Nadu,Dindigul,1281,0.15,64.05
OD2699,02/05/2018,Alan,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Coimbatore,2430,0.16,170.1
OD2700,03/05/2016,Suresh,Food Grains,Dals & Pulses,Central,Tamil Nadu,Kanyakumari,2328,0.25,465.6
OD2701,12/02/2018,Shree,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Tenkasi,2032,0.29,243.84
OD2702,17/10/2015,Sheeba,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Salem,2243,0.27,1009.35
OD2703,09/12/2015,Anu,Snacks,Cookies,Central,Tamil Nadu,Karur,501,0.11,100.2
OD2704,14/11/2018,Shah,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Krishnagiri,1221,0.14,61.05
OD2705,24/05/2016,Komal,Oil & Masala,Spices,Central,Tamil Nadu,Trichy,1566,0.23,548.1
OD2706,23/12/2018,Arutra,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Dharmapuri,947,0.25,331.45
OD2707,31/03/2018,Sudha,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Ooty,1732,0.17,294.44
OD2708,10/02/2016,Sheeba,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Karur,1678,0.19,486.62
OD2709,17/03/2018,Veena,Bakery,Cakes,East,Tamil Nadu,Krishnagiri,1310,0.23,78.6
OD2710,11/01/2018,Vidya,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Virudhunagar,2242,0.2,986.48
OD2711,03/06/2018,Arutra,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Namakkal,1892,0.24,340.56
OD2712,09/02/2018,Yadav,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Virudhunagar,1433,0.25,487.22
OD2713,08/08/2016,Anu,Snacks,Noodles,East,Tamil Nadu,Dharmapuri,1769,0.31,530.7
OD2714,28/06/2017,Mathew,Bakery,Cakes,East,Tamil Nadu,Krishnagiri,1668,0.3,200.16
OD2715,15/09/2018,Veronica,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Nagercoil,2460,0.24,1082.4
OD2716,08/08/2016,Hussain,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Tirunelveli,1894,0.16,833.36
OD2717,31/10/2016,Vince,Snacks,Noodles,East,Tamil Nadu,Pudukottai,1519,0.31,455.7
OD2718,15/07/2018,Willams,Bakery,Breads & Buns,East,Tamil Nadu,Nagercoil,881,0.15,299.54
OD2719,09/03/2017,Arvind,Snacks,Noodles,East,Tamil Nadu,Nagercoil,615,0.33,239.85
OD2720,28/06/2017,Sundar,Food Grains,Atta & Flour,East,Tamil Nadu,Ooty,1402,0.18,252.36
OD2721,31/10/2015,Yadav,Bakery,Biscuits,East,Tamil Nadu,Ooty,1651,0.24,313.69
OD2722,23/11/2016,Suresh,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Perambalur,860,0.19,240.8
OD2723,31/10/2016,Ravi,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Salem,1250,0.18,100
OD2724,05/12/2018,Krithika,Bakery,Breads & Buns,East,Tamil Nadu,Tenkasi,655,0.16,262
OD2725,28/06/2017,Veena,Beverages,Soft Drinks,East,Tamil Nadu,Perambalur,2168,0.35,737.12
OD2726,12/05/2016,Amy,Snacks,Noodles,East,Tamil Nadu,Dharmapuri,2351,0.3,517.22
OD2727,29/09/2015,Ram,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Krishnagiri,1234,0.23,481.26
OD2728,11/05/2018,Adavan,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Perambalur,569,0.23,34.14
OD2729,11/05/2018,Vince,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Madurai,1020,0.16,71.4
OD2730,15/07/2018,Rumaiza,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Chennai,1018,0.2,101.8
OD2731,13/07/2016,Willams,Oil & Masala,Spices,East,Tamil Nadu,Theni,1514,0.23,393.64
OD2732,03/05/2015,Willams,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Ramanadhapuram,1568,0.26,266.56
OD2733,31/10/2015,Arutra,Food Grains,Organic Staples,East,Tamil Nadu,Dindigul,1097,0.32,449.77
OD2734,10/03/2018,Yadav,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Bodi,1778,0.14,426.72
OD2735,05/12/2018,Arutra,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Virudhunagar,626,0.2,200.32
OD2736,03/05/2015,Willams,Bakery,Biscuits,East,Tamil Nadu,Theni,1330,0.25,505.4
OD2737,12/01/2017,Sundar,Bakery,Biscuits,East,Tamil Nadu,Bodi,1502,0.24,480.64
OD2738,23/11/2016,Sheeba,Beverages,Health Drinks,East,Tamil Nadu,Ramanadhapuram,1686,0.14,590.1
OD2739,28/10/2017,Muneer,Beverages,Health Drinks,East,Tamil Nadu,Krishnagiri,1817,0.35,490.59
OD2740,27/11/2018,Esther,Oil & Masala,Spices,East,Tamil Nadu,Viluppuram,944,0.16,94.4
OD2741,05/11/2018,Hussain,Snacks,Noodles,East,Tamil Nadu,Dindigul,2351,0.23,705.3
OD2742,03/05/2015,Jackson,Beverages,Health Drinks,East,Tamil Nadu,Coimbatore,2321,0.24,603.46
OD2743,28/03/2016,Surya,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Karur,2058,0.19,370.44
OD2744,03/12/2017,Vince,Beverages,Soft Drinks,East,Tamil Nadu,Madurai,1636,0.22,392.64
OD2745,12/04/2016,Krithika,Bakery,Biscuits,East,Tamil Nadu,Nagercoil,1411,0.24,366.86
OD2746,29/09/2015,Roshan,Bakery,Cakes,East,Tamil Nadu,Cumbum,1175,0.34,293.75
OD2747,12/05/2018,Sheeba,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Nagercoil,1729,0.32,518.7
OD2748,15/07/2018,Komal,Bakery,Breads & Buns,East,Tamil Nadu,Tirunelveli,1324,0.16,569.32
OD2749,18/04/2016,Roshan,Snacks,Noodles,East,Tamil Nadu,Ramanadhapuram,1127,0.27,349.37
OD2750,09/02/2018,Sudeep,Food Grains,Organic Staples,East,Tamil Nadu,Tenkasi,2189,0.27,897.49
OD2751,30/09/2018,Hafiz,Snacks,Noodles,East,Tamil Nadu,Tenkasi,649,0.12,136.29
OD2752,10/02/2016,Suresh,Snacks,Chocolates,East,Tamil Nadu,Tirunelveli,2470,0.25,568.1
OD2753,27/08/2017,Sheeba,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Viluppuram,1211,0.15,448.07
OD2754,12/08/2018,Mathew,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Dharmapuri,608,0.28,54.72
OD2755,17/03/2018,Ridhesh,Snacks,Cookies,East,Tamil Nadu,Krishnagiri,1266,0.21,88.62
OD2756,05/12/2016,Surya,Snacks,Chocolates,East,Tamil Nadu,Viluppuram,1065,0.12,85.2
OD2757,17/06/2017,Ramesh,Beverages,Soft Drinks,East,Tamil Nadu,Pudukottai,522,0.27,120.06
OD2758,12/05/2017,Veena,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Karur,1992,0.28,418.32
OD2759,12/08/2018,Hussain,Snacks,Chocolates,East,Tamil Nadu,Chennai,1272,0.35,381.6
OD2760,28/06/2017,Kumar,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Krishnagiri,1189,0.16,118.9
OD2761,23/11/2016,Vinne,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Salem,912,0.22,228
OD2762,27/08/2017,Harish,Beverages,Health Drinks,East,Tamil Nadu,Krishnagiri,623,0.28,62.3
OD2763,09/02/2018,Suresh,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Trichy,1251,0.23,75.06
OD2764,10/08/2015,Verma,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Pudukottai,2074,0.27,477.02
OD2765,10/09/2016,Surya,Food Grains,Organic Staples,East,Tamil Nadu,Tirunelveli,2121,0.32,487.83
OD2766,04/12/2018,Amy,Bakery,Cakes,East,Tamil Nadu,Salem,1967,0.14,491.75
OD2767,12/08/2018,Harish,Beverages,Health Drinks,East,Tamil Nadu,Chennai,2190,0.12,810.3
OD2768,31/10/2015,Yusuf,Snacks,Chocolates,East,Tamil Nadu,Perambalur,990,0.27,198
OD2769,27/08/2017,Ravi,Oil & Masala,Masalas,East,Tamil Nadu,Cumbum,1903,0.19,380.6
OD2770,04/12/2018,Amy,Snacks,Chocolates,East,Tamil Nadu,Ramanadhapuram,2125,0.11,658.75
OD2771,17/03/2018,Anu,Snacks,Chocolates,East,Tamil Nadu,Madurai,1081,0.28,281.06
OD2772,11/09/2016,Peer,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Dharmapuri,2012,0.27,804.8
OD2773,28/09/2016,Sharon,Oil & Masala,Masalas,East,Tamil Nadu,Chennai,1617,0.21,533.61
OD2774,17/03/2018,Esther,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Virudhunagar,2325,0.25,255.75
OD2775,12/01/2017,Vinne,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Karur,731,0.32,321.64
OD2776,17/11/2018,Suresh,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Kanyakumari,600,0.24,198
OD2777,11/09/2016,Ganesh,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Namakkal,778,0.16,178.94
OD2778,09/04/2018,Mathew,Food Grains,Rice,East,Tamil Nadu,Pudukottai,1284,0.12,231.12
OD2779,23/11/2016,Ganesh,Oil & Masala,Masalas,East,Tamil Nadu,Salem,1425,0.25,285
OD2780,23/11/2016,Sabeela,Snacks,Noodles,East,Tamil Nadu,Namakkal,885,0.15,123.9
OD2781,26/12/2016,Sudha,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Theni,1897,0.18,474.25
OD2782,12/05/2018,Hafiz,Beverages,Soft Drinks,East,Tamil Nadu,Krishnagiri,742,0.29,74.2
OD2783,08/12/2017,Amy,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Krishnagiri,2034,0.16,223.74
OD2784,20/02/2016,Esther,Snacks,Chocolates,East,Tamil Nadu,Madurai,1197,0.18,287.28
OD2785,15/09/2018,Ridhesh,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Namakkal,1741,0.2,731.22
OD2786,08/08/2016,Jackson,Food Grains,Rice,East,Tamil Nadu,Coimbatore,1816,0.21,635.6
OD2787,23/06/2017,Suresh,Bakery,Cakes,East,Tamil Nadu,Nagercoil,771,0.22,277.56
OD2788,23/11/2016,Adavan,Snacks,Cookies,East,Tamil Nadu,Ramanadhapuram,596,0.14,214.56
OD2789,09/03/2017,Esther,Beverages,Soft Drinks,East,Tamil Nadu,Perambalur,788,0.25,291.56
OD2790,31/03/2018,Sheeba,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Salem,1420,0.22,99.4
OD2791,17/03/2018,Arvind,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Nagercoil,1239,0.24,470.82
OD2792,29/07/2018,Suresh,Bakery,Biscuits,East,Tamil Nadu,Cumbum,721,0.1,201.88
OD2793,14/07/2017,Vidya,Beverages,Health Drinks,East,Tamil Nadu,Perambalur,1085,0.33,303.8
OD2794,27/08/2017,Aditi,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Bodi,1537,0.12,322.77
OD2795,29/09/2015,Alan,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Cumbum,1192,0.2,166.88
OD2796,14/11/2015,Sudeep,Snacks,Noodles,East,Tamil Nadu,Cumbum,1655,0.35,496.5
OD2797,11/01/2018,Yusuf,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Nagercoil,1400,0.23,434
OD2798,03/11/2015,Amy,Bakery,Cakes,East,Tamil Nadu,Tirunelveli,752,0.25,218.08
OD2799,11/05/2018,Kumar,Beverages,Soft Drinks,East,Tamil Nadu,Vellore,1341,0.3,268.2
OD2800,24/03/2017,Arutra,Bakery,Biscuits,East,Tamil Nadu,Trichy,1735,0.33,86.75
OD2801,28/11/2015,Sudeep,Food Grains,Organic Staples,East,Tamil Nadu,Karur,1736,0.17,329.84
OD2802,13/06/2017,Vidya,Bakery,Breads & Buns,East,Tamil Nadu,Karur,1084,0.17,487.8
OD2803,18/07/2016,Malik,Food Grains,Rice,East,Tamil Nadu,Theni,1601,0.18,112.07
OD2804,25/12/2017,Mathew,Bakery,Cakes,East,Tamil Nadu,Salem,1703,0.24,272.48
OD2805,13/07/2016,Ram,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Tirunelveli,1699,0.31,390.77
OD2806,24/08/2018,Alan,Beverages,Health Drinks,East,Tamil Nadu,Viluppuram,784,0.24,125.44
OD2807,27/12/2015,Verma,Snacks,Chocolates,East,Tamil Nadu,Vellore,2161,0.29,821.18
OD2808,11/12/2018,Ravi,Beverages,Soft Drinks,East,Tamil Nadu,Namakkal,1443,0.28,490.62
OD2809,19/08/2015,Anu,Snacks,Chocolates,East,Tamil Nadu,Trichy,1329,0.14,318.96
OD2810,18/08/2018,Ram,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Ramanadhapuram,2134,0.29,576.18
OD2811,27/01/2018,Roshan,Snacks,Cookies,East,Tamil Nadu,Kanyakumari,559,0.19,195.65
OD2812,07/07/2018,Yadav,Beverages,Health Drinks,East,Tamil Nadu,Tenkasi,2445,0.3,122.25
OD2813,17/03/2018,Haseena,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Tirunelveli,1381,0.32,331.44
OD2814,23/09/2015,Mathew,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Theni,1889,0.23,453.36
OD2815,23/07/2016,Yadav,Oil & Masala,Masalas,East,Tamil Nadu,Cumbum,864,0.16,259.2
OD2816,21/03/2018,Ridhesh,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Theni,1360,0.21,326.4
OD2817,24/08/2016,Ravi,Food Grains,Dals & Pulses,East,Tamil Nadu,Karur,1824,0.26,802.56
OD2818,12/04/2018,Sabeela,Oil & Masala,Masalas,East,Tamil Nadu,Namakkal,2099,0.28,881.58
OD2819,09/09/2015,Suresh,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Namakkal,2145,0.11,493.35
OD2820,24/08/2016,Shah,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Ooty,547,0.22,82.05
OD2821,11/10/2017,Esther,Bakery,Breads & Buns,East,Tamil Nadu,Cumbum,1145,0.35,137.4
OD2822,25/07/2018,Veronica,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Coimbatore,815,0.34,285.25
OD2823,09/04/2018,Veronica,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Ramanadhapuram,2291,0.27,458.2
OD2824,09/04/2018,Surya,Food Grains,Rice,East,Tamil Nadu,Tenkasi,671,0.13,33.55
OD2825,18/05/2015,Ramesh,Beverages,Soft Drinks,East,Tamil Nadu,Tenkasi,757,0.15,113.55
OD2826,15/05/2017,Harish,Food Grains,Atta & Flour,East,Tamil Nadu,Bodi,668,0.23,80.16
OD2827,19/01/2018,Arvind,Beverages,Soft Drinks,East,Tamil Nadu,Theni,1791,0.18,125.37
OD2828,25/07/2018,Sabeela,Beverages,Health Drinks,East,Tamil Nadu,Nagercoil,1165,0.35,267.95
OD2829,10/05/2015,Harish,Bakery,Breads & Buns,East,Tamil Nadu,Coimbatore,1051,0.2,388.87
OD2830,29/12/2015,Suresh,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Ramanadhapuram,896,0.33,340.48
OD2831,16/06/2018,Esther,Beverages,Soft Drinks,East,Tamil Nadu,Madurai,1042,0.13,177.14
OD2832,05/10/2015,Suresh,Snacks,Chocolates,East,Tamil Nadu,Kanyakumari,1272,0.17,343.44
OD2833,12/05/2016,Peer,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Virudhunagar,2438,0.12,341.32
OD2834,25/02/2017,Hafiz,Food Grains,Atta & Flour,East,Tamil Nadu,Krishnagiri,2258,0.18,699.98
OD2835,17/09/2017,Shah,Oil & Masala,Spices,East,Tamil Nadu,Tirunelveli,2296,0.14,298.48
OD2836,25/07/2018,Jonas,Beverages,Soft Drinks,East,Tamil Nadu,Madurai,734,0.17,286.26
OD2837,11/10/2017,Suresh,Bakery,Cakes,East,Tamil Nadu,Tirunelveli,2439,0.25,1073.16
OD2838,25/09/2018,Malik,Food Grains,Rice,East,Tamil Nadu,Madurai,1287,0.18,77.22
OD2839,27/11/2018,Amrish,Bakery,Biscuits,East,Tamil Nadu,Dindigul,1733,0.15,450.58
OD2840,11/05/2018,Jonas,Snacks,Cookies,East,Tamil Nadu,Ramanadhapuram,1424,0.17,356
OD2841,03/05/2015,Sharon,Food Grains,Organic Staples,East,Tamil Nadu,Pudukottai,2433,0.24,608.25
OD2842,03/11/2015,Komal,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Bodi,1008,0.1,423.36
OD2843,26/03/2016,Willams,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Pudukottai,1075,0.25,268.75
OD2844,16/09/2018,Vince,Snacks,Cookies,East,Tamil Nadu,Karur,1599,0.12,303.81
OD2845,12/01/2015,Alan,Bakery,Breads & Buns,East,Tamil Nadu,Salem,1230,0.29,430.5
OD2846,22/09/2018,Rumaiza,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Coimbatore,954,0.19,381.6
OD2847,24/08/2018,Ram,Food Grains,Dals & Pulses,East,Tamil Nadu,Ramanadhapuram,1526,0.14,167.86
OD2848,22/09/2018,Alan,Beverages,Health Drinks,East,Tamil Nadu,Chennai,561,0.12,100.98
OD2849,09/04/2018,Harish,Bakery,Breads & Buns,East,Tamil Nadu,Tenkasi,1976,0.23,671.84
OD2850,13/09/2015,Hussain,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Trichy,918,0.21,137.7
OD2851,15/12/2017,Anu,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Theni,2065,0.26,805.35
OD2852,19/08/2015,Ganesh,Food Grains,Atta & Flour,East,Tamil Nadu,Ooty,1606,0.3,690.58
OD2853,09/04/2018,Shree,Bakery,Breads & Buns,East,Tamil Nadu,Ramanadhapuram,2448,0.3,734.4
OD2854,21/06/2018,Harish,Oil & Masala,Masalas,East,Tamil Nadu,Cumbum,1182,0.35,460.98
OD2855,12/05/2016,Willams,Food Grains,Dals & Pulses,East,Tamil Nadu,Bodi,1563,0.35,656.46
OD2856,26/09/2016,Ravi,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Kanyakumari,839,0.25,50.34
OD2857,18/11/2015,Sudha,Food Grains,Organic Staples,East,Tamil Nadu,Krishnagiri,720,0.24,216
OD2858,26/11/2017,Sundar,Bakery,Breads & Buns,East,Tamil Nadu,Kanyakumari,921,0.24,147.36
OD2859,11/03/2017,Harish,Bakery,Biscuits,South,Tamil Nadu,Nagercoil,691,0.29,48.37
OD2860,29/12/2018,Rumaiza,Beverages,Soft Drinks,South,Tamil Nadu,Chennai,988,0.32,355.68
OD2861,29/12/2018,Ramesh,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Chennai,1884,0.19,584.04
OD2862,14/11/2017,Roshan,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Nagercoil,1645,0.24,115.15
OD2863,12/09/2018,Sundar,Fruits & Veggies,Organic Vegetables,South,Tamil Nadu,Salem,1297,0.33,479.89
OD2864,19/12/2015,Amrish,Beverages,Soft Drinks,South,Tamil Nadu,Bodi,665,0.34,246.05
OD2865,05/01/2017,Vince,Snacks,Cookies,South,Tamil Nadu,Krishnagiri,1020,0.14,306
OD2866,05/05/2015,Esther,Oil & Masala,Edible Oil & Ghee,South,Tamil Nadu,Ramanadhapuram,2240,0.13,918.4
OD2867,29/03/2016,Rumaiza,Beverages,Soft Drinks,South,Tamil Nadu,Cumbum,2257,0.28,857.66
OD2868,14/11/2017,Haseena,Beverages,Health Drinks,South,Tamil Nadu,Vellore,1122,0.14,157.08
OD2869,12/09/2018,Krithika,Food Grains,Dals & Pulses,South,Tamil Nadu,Ooty,2374,0.32,284.88
OD2870,27/03/2018,Yusuf,Snacks,Chocolates,South,Tamil Nadu,Chennai,904,0.19,153.68
OD2871,16/03/2016,Roshan,Snacks,Noodles,South,Tamil Nadu,Kanyakumari,959,0.15,95.9
OD2872,12/09/2018,Harish,Oil & Masala,Masalas,South,Tamil Nadu,Krishnagiri,561,0.23,145.86
OD2873,27/03/2018,Vince,Bakery,Breads & Buns,South,Tamil Nadu,Krishnagiri,534,0.15,208.26
OD2874,05/01/2017,Suresh,Fruits & Veggies,Organic Vegetables,South,Tamil Nadu,Vellore,773,0.3,123.68
OD2875,23/09/2018,James,Beverages,Health Drinks,South,Tamil Nadu,Ramanadhapuram,2396,0.3,119.8
OD2876,05/05/2015,Anu,Oil & Masala,Masalas,South,Tamil Nadu,Vellore,1898,0.19,360.62
OD2877,27/08/2015,Veena,Bakery,Biscuits,South,Tamil Nadu,Cumbum,779,0.27,109.06
OD2878,11/08/2016,Shree,Beverages,Health Drinks,South,Tamil Nadu,Coimbatore,1409,0.14,211.35
OD2879,27/09/2017,Roshan,Food Grains,Atta & Flour,South,Tamil Nadu,Virudhunagar,690,0.22,48.3
OD2880,17/12/2015,Rumaiza,Food Grains,Atta & Flour,South,Tamil Nadu,Pudukottai,1135,0.26,249.7
OD2881,30/06/2017,Alan,Food Grains,Rice,South,Tamil Nadu,Madurai,2406,0.27,625.56
OD2882,11/03/2017,Vince,Oil & Masala,Edible Oil & Ghee,South,Tamil Nadu,Namakkal,558,0.11,189.72
OD2883,29/04/2015,Ganesh,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Nagercoil,1243,0.28,198.88
OD2884,19/04/2015,Jonas,Food Grains,Atta & Flour,South,Tamil Nadu,Theni,2287,0.33,343.05
OD2885,05/01/2017,Ganesh,"Eggs, Meat & Fish",Fish,South,Tamil Nadu,Ooty,743,0.11,104.02
OD2886,27/09/2017,Ram,Bakery,Biscuits,South,Tamil Nadu,Krishnagiri,2081,0.23,811.59
OD2887,05/05/2015,Hafiz,Food Grains,Rice,South,Tamil Nadu,Pudukottai,2155,0.12,754.25
OD2888,25/12/2018,Hussain,Beverages,Soft Drinks,South,Tamil Nadu,Ooty,1536,0.2,291.84
OD2889,14/09/2016,Arvind,Snacks,Noodles,South,Tamil Nadu,Salem,989,0.35,168.13
OD2890,27/03/2018,Haseena,Fruits & Veggies,Fresh Fruits,South,Tamil Nadu,Ooty,886,0.29,256.94
OD2891,09/11/2018,Ganesh,Bakery,Breads & Buns,South,Tamil Nadu,Tenkasi,829,0.27,157.51
OD2892,03/01/2016,Sudha,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Perambalur,1784,0.26,499.52
OD2893,12/09/2018,Verma,Snacks,Chocolates,South,Tamil Nadu,Pudukottai,1534,0.24,291.46
OD2894,09/11/2018,Veronica,Oil & Masala,Spices,South,Tamil Nadu,Karur,1486,0.21,297.2
OD2895,11/03/2017,Harish,Beverages,Soft Drinks,South,Tamil Nadu,Dharmapuri,1559,0.28,265.03
OD2896,27/03/2018,Suresh,Fruits & Veggies,Organic Vegetables,South,Tamil Nadu,Chennai,1522,0.18,395.72
OD2897,12/09/2018,Ramesh,Food Grains,Rice,South,Tamil Nadu,Trichy,1227,0.34,441.72
OD2898,11/08/2016,Malik,Bakery,Biscuits,South,Tamil Nadu,Madurai,1155,0.11,473.55
OD2899,25/12/2018,Yadav,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Ooty,1231,0.17,147.72
OD2900,16/03/2016,Willams,Bakery,Biscuits,South,Tamil Nadu,Ooty,965,0.33,328.1
OD2901,23/09/2017,Komal,Snacks,Cookies,South,Tamil Nadu,Karur,1422,0.35,597.24
OD2902,14/04/2017,Aditi,Beverages,Health Drinks,South,Tamil Nadu,Madurai,1567,0.26,564.12
OD2903,19/12/2015,Anu,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Dharmapuri,785,0.23,337.55
OD2904,21/12/2018,Mathew,Snacks,Cookies,South,Tamil Nadu,Cumbum,1390,0.15,583.8
